artifact;repository
org.spincast:spincast-plugins-js-closurecompiler-parent;git@github.com:spincast
org.spincast:spincast-plugins-cookies;git@github.com:spincast
org.spincast:spincast-plugins-hotswap-tests;git@github.com:spincast
org.spincast:spincast-plugins-jackson-json-tests;git@github.com:spincast
org.spincast:spincast-plugins-config-properties-file;git@github.com:spincast
org.spincast:spincast-plugins-locale-resolver-parent;git@github.com:spincast
org.spincast:spincast-plugins-swagger-ui;git@github.com:spincast
org.spincast:spincast-plugins-http-client-tests;git@github.com:spincast
org.spincast:spincast-plugins-timezone-resolver;git@github.com:spincast
org.spincast:spincast-testing-junit-runner;git@github.com:spincast
org.spincast:spincast-plugins-process-utils-tests;git@github.com:spincast
org.spincast:spincast-plugins;git@github.com:spincast
org.spincast:spincast-plugins-locale-resolver-testing;git@github.com:spincast
org.spincast:spincast-plugins-crons-parent;git@github.com:spincast
org.spincast:spincast-plugins-flyway-utils;git@github.com:spincast
org.spincast:spincast-plugins-config-properties-file-parent;git@github.com:spincast
org.spincast:spincast-plugins-undertow-testing;git@github.com:spincast
org.spincast:spincast-plugins-request;git@github.com:spincast
org.spincast:spincast-plugins-response-testing;git@github.com:spincast
org.spincast:spincast-plugins-crons-tests;git@github.com:spincast
org.spincast:spincast-plugins-response;git@github.com:spincast
org.spincast:spincast-plugins-css-autoprefixer-parent;git@github.com:spincast
org.spincast:spincast-plugins-dictionary-tests;git@github.com:spincast
org.spincast:spincast-plugins-pebble;git@github.com:spincast
org.spincast:spincast-plugins-css-yuicompressor-parent;git@github.com:spincast
org.spincast:spincast-plugins-jackson-json-testing;git@github.com:spincast
org.spincast:spincast-plugins-routing;git@github.com:spincast
org.spincast:spincast-plugins-logback-utils;git@github.com:spincast
org.spincast:spincast-plugins-gson-tests;git@github.com:spincast
org.spincast:spincast-plugins-routing-tests;git@github.com:spincast
org.spincast:spincast-plugins-cookies-tests;git@github.com:spincast
org.spincast:spincast-plugins-pebble-testing;git@github.com:spincast
org.spincast:spincast-testing-utils;git@github.com:spincast
org.spincast:spincast-plugins-jackson-xml;git@github.com:spincast
org.spincast:spincast-plugins-validation-parent;git@github.com:spincast
org.spincast:spincast-plugins-process-utils-parent;git@github.com:spincast
org.spincast:spincast-plugins-variables-addon-testing;git@github.com:spincast
org.spincast:spincast-plugins-gson;git@github.com:spincast
org.spincast:spincast-plugins-config-properties-file-tests;git@github.com:spincast
org.spincast:spincast-plugins-config-testing;git@github.com:spincast
org.spincast:spincast-plugins-dictionary-testing;git@github.com:spincast
org.spincast:spincast-plugins-config-properties-file-testing;git@github.com:spincast
org.spincast:spincast-plugins-swagger-ui-parent;git@github.com:spincast
org.spincast:spincast-plugins-js-closurecompiler;git@github.com:spincast
org.spincast:spincast-plugins-request-testing;git@github.com:spincast
org.spincast:spincast-plugins-cookies-testing;git@github.com:spincast
org.spincast:spincast-plugins-templating-addon-testing;git@github.com:spincast
org.smart4j:smart-plugin-job;git@git.oschina.net:huangyong/smart-plugin-job.git
org.smart4j:smart-plugin-security;git@git.oschina.net:huangyong/smart-plugin-security.git
org.smart4j:smart-security;git@git.oschina.net:huangyong/smart.git
org.snmp4j:snmp4j-agentx;scm:git:git@nmp.app:snmp4j-agentx.git
org.snmp4j:snmp4j-agent-db;scm:git:git@snmp.app:snmp4j-agent-db.git
org.smart4j:smart-cache;git@git.oschina.net:huangyong/smart-cache.git
org.smart4j:smart-plugin-i18n;git@git.oschina.net:huangyong/smart-plugin-i18n.git
org.smart4j:smart-plugin-search;git@git.oschina.net:huangyong/smart-plugin-search.git
org.smart4j:smart-cache-redis;git@git.oschina.net:huangyong/smart.git
org.smart4j:smart;git@git.oschina.net:huangyong/smart.git
org.smart4j:smart-plugin-soap;git@git.oschina.net:huangyong/smart-plugin-soap.git
org.smart4j:smart-plugin-rest;git@git.oschina.net:huangyong/smart-plugin-rest.git
org.smart4j:smart-plugin-druid;git@git.oschina.net:huangyong/smart-plugin-druid.git
org.smart4j:smart-plugin-template;git@git.oschina.net:huangyong/smart-plugin-template.git
org.smart4j:smart-framework;git@git.oschina.net:huangyong/smart-framework.git
org.smart4j:smart-plugin-hessian;git@git.oschina.net:huangyong/smart-plugin-hessian.git
org.smart4j:smart-cache-ehcache;git@git.oschina.net:huangyong/smart-cache-ehcache.git
org.snmp4j:snmp4j-log4j;scm:git:git@snmp.app:snmp4j-log4j.git
org.smart4j:smart-plugin-c3p0;git@git.oschina.net:huangyong/smart-plugin-c3p0.git
org.smart4j:smart-sso;git@git.oschina.net:huangyong/smart-sso.git
org.smart4j:smart-plugin-mail;git@git.oschina.net:huangyong/smart-plugin-mail.git
org.smart4j:smart-plugin-mybatis;git@git.oschina.net:huangyong/smart.git
org.smart4j:smart-plugin-xmlrpc;git@git.oschina.net:huangyong/smart-plugin-xmlrpc.git
org.snmp4j:snmp4j-unix-transport;scm:git:git@snmp.app:snmp4j-unix-transport.git
edu.uiuc.ncsa.myproxy:oa4mp-client-api;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
edu.uiuc.ncsa.myproxy:oa4mp-client-loader-oauth2;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
edu.uiuc.ncsa.myproxy:oa4mp-client-oauth2;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
edu.uiuc.ncsa.myproxy:oa4mp-server-api;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
edu.uiuc.ncsa.myproxy:oa4mp-server-loader-oauth2;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
edu.uiuc.ncsa.security.delegation:ncsa-security-oauth-1.0a;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/ncsa-security-all
edu.uiuc.ncsa.security.delegation:ncsa-security-oauth-2.0;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/ncsa-security-all
edu.uiuc.ncsa.security:ncsa-security-core;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/ncsa-security-all
edu.uiuc.ncsa.security:ncsa-security-servlet;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/ncsa-security-all
edu.uiuc.ncsa.security:ncsa-security-util;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/ncsa-security-all
edu.uiuc.ncsa.myproxy:oa4mp-server-admin;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
edu.uiuc.ncsa.myproxy:oa4mp-server-admin-oauth2;scm:svn:https://jeff92@svn.code.sf.net/p/cilogon/code/trunk/edu.uiuc.ncsa/myproxy
org.sapia:sapia_site_content;scm:svn:https://sapia.googlecode.com/svn/branches/tags/site/sapia_site_parent-1.0
org.sat4j:org.sat4j.sat;scm:svn:svn+ssh://leberre@svn.forge.objectweb.org/svnroot/sat4j/maven/tags/org.sat4j.pom-2.3.0
org.sat4j:org.sat4j.csp.xmlparser;scm:svn:svn+ssh://leberre@svn.forge.objectweb.org/svnroot/sat4j/maven/tags/org.sat4j.pom-2.3.0
org.sat4j:org.sat4j.pb;scm:svn:svn+ssh://leberre@svn.forge.objectweb.org/svnroot/sat4j/maven/tags/org.sat4j.pom-2.3.1
org.sapia:skin;scm:svn:https://sapia.googlecode.com/svn/branches/tags/sapia_site_parent-1.12
org.sat4j:org.sat4j.core;scm:svn:svn+ssh://leberre@svn.forge.objectweb.org/svnroot/sat4j/maven/tags/org.sat4j.pom-2.3.1
org.sapia:sapia_as;scm:svn:https://sapia.googlecode.com/svn/tags/sapia_utils_parent-2.1
org.sat4j:org.sat4j.pom;scm:svn:svn+ssh://leberre@svn.forge.objectweb.org/svnroot/sat4j/maven/tags/org.sat4j.pom-2.3.1
org.sat4j:org.sat4j.maxsat;scm:svn:svn+ssh://leberre@svn.forge.objectweb.org/svnroot/sat4j/maven/tags/org.sat4j.pom-2.3.1
org.sat4j:org.sat4j.csp;scm:svn:svn+ssh://leberre@svn.forge.objectweb.org/svnroot/sat4j/maven/tags/org.sat4j.pom-2.3.0
org.sapia:sapia_corus_iop;scm:svn:https://sapia.googlecode.com/svn/tags/sapia_corus_interop_parent-2.0
org.sapia:sapia_site_doc_plugin;scm:svn:https://sapia.googlecode.com/svn/branches/tags/sapia_site_parent-1.12
hr.ngs.templater:templater;git@templater.info:templater.git
org.reddwarfserver.server:sgs-server; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-server/trunk 
org.reddwarfserver.client:sgs-client-api; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-java-client/trunk 
org.reddwarfserver.server:sgs-server-dist; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-server/trunk 
org.reddwarfserver.client:sgs-client-javadoc; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-java-client/trunk 
org.reddwarfserver.client:sgs-client; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-java-client/trunk 
org.reddwarfserver.server:sgs-stop; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-server/trunk 
org.reddwarfserver.server:sgs-server-api; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-server/trunk 
org.reddwarfserver.server:sgs-server-javadoc; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-server/trunk 
org.reddwarfserver.server:sgs-boot; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-server/trunk 
org.reddwarfserver.server:sgs-tutorial-server; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-server/trunk 
org.reddwarfserver.server:sgs-tutorial-server-dist; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-server/trunk 
org.reddwarfserver.server:sgs-server-internal-api; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-server/trunk 
org.reddwarfserver.client:sgs-client-dist; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-java-client/trunk 
org.reddwarfserver.client:sgs-tutorial-client; https://svn.reddwarfserver.org/svnroot/reddwarf/sgs-java-client/trunk 
org.bluestemsoftware.open.maven.tparty:jettison;scm:svn:svn://alakai.org/eoa/maven/trunk
com.marklogic:marklogic-xcc;n/a
org.picketbox:http-cert;${jboss.as.scm.url}
org.picketbox:picketbox-quickstarts-dist;${jboss.as.scm.url}
org.picketbox:drools-authorization;${jboss.as.scm.url}
org.picocontainer.web:picocontainer-web-core;scm:svn:https://svn.codehaus.org/picocontainer/java/2.x/tags/picocontainer-web-2.5.1
org.picocontainer.web:picocontainer-web-struts2;scm:svn:https://svn.codehaus.org/picocontainer/java/2.x/tags/picocontainer-web-2.5.1
org.picocontainer.web:picocontainer-web-jsf;scm:svn:https://svn.codehaus.org/picocontainer/java/2.x/tags/picocontainer-web-2.5.1
org.picocontainer.web:picocontainer-web-remoting;scm:svn:https://svn.codehaus.org/picocontainer/java/2.x/tags/picocontainer-web-2.5.1
org.picocontainer.web:picocontainer-web-webwork2;scm:svn:https://svn.codehaus.org/picocontainer/java/2.x/tags/picocontainer-web-2.5.1
org.picocontainer.web:picocontainer-web-webwork;scm:svn:https://svn.codehaus.org/picocontainer/java/2.x/tags/picocontainer-web-2.5.1
org.picocontainer.web:picocontainer-web-distribution;scm:svn:https://svn.codehaus.org/picocontainer/java/2.x/tags/picocontainer-web-2.4
org.picocontainer.web:picocontainer-web-struts;scm:svn:https://svn.codehaus.org/picocontainer/java/2.x/tags/picocontainer-web-2.5.1
org.picocontainer.web:picocontainer-web-axis;scm:svn:https://svn.codehaus.org/picocontainer/java/2.x/tags/picocontainer-web-2.5.1
org.picketbox:picketbox-quickstarts-parent;${jboss.as.scm.url}
org.picketbox:ldap-authentication;${jboss.as.scm.url}
org.picketbox:picketbox-quickstarts;${jboss.as.scm.url}
org.picketbox:static-web-resources;${jboss.as.scm.url}
org.picketbox:picketbox-quickstarts-common;${jboss.as.scm.url}
org.picketbox:http-basic;${jboss.as.scm.url}
org.picketbox:http-form;${jboss.as.scm.url}
org.picketbox:http-digest;${jboss.as.scm.url}
org.picketbox:database-authentication;${jboss.as.scm.url}
com.thoughtworks.paranamer:paranamer-asm;scm:svn:https://svn.codehaus.org/paranamer/tags/paranamer-1.0.1
org.ow2.util:util-plan-fetcher-impl-maven2;scm:svn:svn+ssh://albertil@svn.forge.objectweb.org/svnroot/easybeans/tags/OW2_UTIL_1_0_37
org.ow2.jonas:jonas-webservices-publish;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-itests-felix;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-management;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-webservices-axis;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-ear;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.petals.samples:su-filetransfer-consume;scm:svn:https://svn.petalslink.org/svnroot/tags/petals-parent-20.2.6
org.ow2.jonas:jonas-libraries-transaction;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-modules;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-services-datasource-core;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.petals.samples:sa-jms;scm:svn:https://svn.petalslink.org/svnroot/tags/petals-parent-20.2.6
org.ow2.jonas.assemblies:client-jar;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-itests-applications;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-workcleaner;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.util:util-maven-plugin;scm:svn:svn+ssh://albertil@svn.forge.objectweb.org/svnroot/easybeans/tags/OW2_UTIL_1_0_37
org.ow2.jonas:jonas-jca;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas.assemblies.profiles.legacy:jonas-full;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-naming;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-resource;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.petals.samples:petals-pojo-parent;scm:svn:https://svn.petalslink.org/svnroot/tags/petals-parent-20.2.6
org.ow2.util:util-scan-api;scm:svn:svn+ssh://albertil@svn.forge.objectweb.org/svnroot/easybeans/tags/OW2_UTIL_1_0_37
org.ow2.jonas:jonas-migration-jboss;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-ejb-ha;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-discovery-multicast-core;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.util:util-geolocation-ejb;scm:svn:svn+ssh://albertil@svn.forge.objectweb.org/svnroot/easybeans/tags/OW2_UTIL_1_0_37
org.ow2.jonas:event-provider;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-webservices-axis-core;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas.osgi:monolog;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-jsf-mojarra-2.0;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-version;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.petals.samples:su-sftp-provide;scm:svn:https://svn.petalslink.org/svnroot/tags/petals-parent-20.2.6
org.ow2.jonas:jonas-security-propagation;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-ejb-container-svc;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-launchers;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-db-base;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-tools;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.util:util-ee-metadata-car-impl;scm:svn:svn+ssh://albertil@svn.forge.objectweb.org/svnroot/easybeans/tags/OW2_UTIL_1_0_37
org.ow2.jonas:jonas-tm-jotm;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-itests-applications-jaxws-sample;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-domain;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-resource-addon;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.chameleon.urlshortener:url-shortener-shrten;scm:svn:svn+ssh://svn.forge.objectweb.org/svnroot/chameleon/releases/url-shortener-shrten-0.2.0
org.ow2.jonas:jonas-db-hsql;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-cmi;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas.osgi:jaxp-ri;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-webservices-jaxrpc;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-deployment;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-jca-jdbc-glue;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-shell;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-jsf-myfaces-2.0-core;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-sec-interceptors-jrmp;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.fractal.bf.connectors:fractal-bf-connectors-json-rpc;scm:svn:svn+ssh://svn.forge.objectweb.org/svnroot/fractal/tags/FRACTAL_BF_0_10/tags/FRACTAL_BF_0_9
org.ow2.chameleon.database:datasource-hsql;scm:svn:svn+ssh://svn.forge.objectweb.org/svnroot/chameleon/releases/datasource-hsql-0.2.0
org.ow2.jonas:jonas-itests-intravm;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas:jonas-jsf-base-ant;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.util:util-scan-impl;scm:svn:svn+ssh://albertil@svn.forge.objectweb.org/svnroot/easybeans/tags/OW2_UTIL_1_0_37
org.ow2.jonas:jonas-jsf-mojarra-2.0-ant;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.petals.samples:su-gateway-hello-consumes;scm:svn:https://svn.petalslink.org/svnroot/tags/petals-parent-20.2.6
org.ow2.jonas:jonas-ejb-container;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.carol:carol-bundle;scm:svn:svn+ssh://albertil@svn.forge.objectweb.org/svnroot/carol/tags/CAROL_3_0_10
org.ow2.jonas.assemblies:examples;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
org.ow2.jonas.assemblies.profiles:legacy;svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0
